target,protocol,method,model,status,n_train,n_test,train_year_min,train_year_max,test_year_min,test_year_max,r2,r2_log1p,rmse,mae,mape,sample_weight_used,high_threshold
E,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:55:05] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.00043434334204550673,0.014023480470879313,11.224660054178651,8.015246835327147,29.563944255259184,True,
E,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.27877192315169674,-0.1500502229593239,12.695917162156535,8.80238309172016,31.31169631544573,,
E,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.28083006263651655,-0.1351025326837414,12.706129875841134,8.753469088866103,30.889271215834306,,
E,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2566345588198522,-0.15741209554043034,12.585545193408686,8.970938616599419,32.119322894501195,True,
E,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.010637159099543547,0.03481310045967312,11.16722666781884,8.337314479759705,30.373024292966043,,36.9
E,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06350730860710585,0.06803223287968507,10.864749814021684,7.360253835167865,27.1893258822826,,
E,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.08149764794040548,0.07176440339984236,10.759886006950898,7.392788230741765,27.394170289275532,,
E,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0719961084266697,0.08011760148862457,10.815396177553245,7.556391651989649,27.666392896915504,True,
E,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06724655382250255,0.07797676448451929,10.843037632859522,7.608078550956501,27.602100788861073,,36.9
E,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.4445576453854321,-0.21134944406055656,13.493821861152487,9.086017970079364,33.15199299941975,,
E,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2400833250501877,-0.13986175601399164,12.502387859223386,8.637631053788875,31.68871936184407,,
E,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
E,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.37077909144238275,-0.19207262154426963,13.144717887329048,9.044053726927013,32.9508870888139,False,
F,literature_2019_2020,direct_global,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.01860652489333725,0.18959601657023584,85.02347337881916,41.281528126725505,67.6825679344457,,
F,literature_2019_2020,spatial_zone_features,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.020995395692404495,0.18553383046713545,84.91992987189319,41.358238235178625,69.12723924639594,,
F,literature_2019_2020,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.009129393378817907,0.15785343982107358,86.21655942375783,42.77328908768323,71.20501073245988,True,
F,literature_2019_2020,two_stage_high_pollution,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.005487108744139935,0.12884655576595316,85.58988999223462,43.26035541509688,83.59506528540345,,97.1
F,literature_2019_2020,direct_global,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.03132521413356559,0.15189567685771233,84.47073194539003,41.84670388735571,72.6167152247426,,
F,literature_2019_2020,spatial_zone_features,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.04453836287191004,0.19632050678936164,83.89264492907044,41.727073947870565,70.77061771137296,,
F,literature_2019_2020,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.02295213119283146,0.15021528731842204,84.83502273627015,42.29360394018837,73.36245100533814,True,
F,literature_2019_2020,two_stage_high_pollution,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.03370992891359681,0.09034198494164813,84.36669148942819,43.645105945990906,87.77266278867359,,97.1
F,literature_2019_2020,direct_global,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.03510087864465716,0.05128705570788117,87.31896881478953,45.275933564272556,79.66180191461261,,
F,literature_2019_2020,spatial_zone_features,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.0139827900813414,0.06924568131650521,86.42363953150465,44.479040515819804,76.32139809399676,,
F,literature_2019_2020,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.021620387927945295,0.08957271301871261,84.89281928942843,43.62256105432806,75.77838442181542,True,
F,literature_2019_2020,direct_global,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.44779231184418156,0.2414643755983169,103.2691001450412,46.33708930419903,65.1216410007394,,
F,literature_2019_2020,spatial_zone_features,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.32504278566964917,0.23801241617399493,98.79437329833276,44.682011658200906,63.4700924739397,,
F,literature_2019_2020,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.3194115260171524,0.23747510830344554,98.58421815338656,44.84989539586063,66.16217294011858,True,
F,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.5832903262850462,0.24100773733562741,107.9934806605265,46.561937927371055,64.62778057038149,,
F,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.4496593369130295,0.23371860753386187,103.33566489960538,44.83184291745306,64.13682579122488,,
F,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.5832903262850462,0.24100773733562741,107.9934806605265,46.561937927371055,64.62778057038149,False,
F,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.1028483466874236,0.2665694592506146,81.29244588787594,37.55217211608886,58.88879427387661,,
F,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06312909389529198,0.22317155440291425,83.0724723603512,38.66138789443969,59.42195055095557,,
F,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:55:23] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:55:23] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09318326332657201,0.23335321547378995,81.72915772394578,39.02847107849121,60.47815543768491,True,
F,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.04157519423887801,0.11879474740624496,84.0226321553462,42.426289222017324,74.59363325503112,,
F,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06456171553146461,0.13466418125835344,83.00893268158106,41.12308799194469,72.04035591008913,,
F,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.06853766574101905,0.17341422157965014,82.83233587521288,40.16224840232904,67.73810556045461,True,
F,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07534655227010478,0.14245297914772814,82.52903297901987,41.71195373908327,81.65515054933891,,97.1
F,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.0997186045215932,0.24504733818572066,81.43411808399321,38.10900176225371,61.1117483270825,,
F,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09894608952294826,0.26467121881377687,81.46904915579027,38.40490234097602,60.37854849983037,,
F,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.07716909862910015,0.21299025585043752,82.4476580702443,39.09699061679556,64.15739867830332,True,
F,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.03863036406522036,0.12542811156619804,84.15161598844065,42.25398610694969,82.37182383912672,,97.1
F,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.09529161924901353,0.2583590564292326,81.63409197290207,38.83837046121982,63.10108736213122,,
F,literature_2019_2020,spatial_zone_features,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.04331029181178614,0.22974753537907733,83.94654193620427,39.52914985218499,63.16777555865871,,
F,literature_2019_2020,spatial_baseline_residual,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,spatial_baseline_residual_zone,NGBoost,failed: Input y contains NaN.,,,,,,,,,,,,,
F,literature_2019_2020,temporal_weighted,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.08187506970263048,0.2519736944047746,82.23716869192096,39.261151499382585,63.48384391696658,False,
G,literature_2019_2020,direct_global,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.10702223678013123,-0.312716687185407,131.09790684902714,57.46367507515927,48.49037736934822,,
G,literature_2019_2020,spatial_zone_features,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.10155683618092981,-0.29995346695693237,130.7738893663362,57.4760625694951,48.36896327784231,,
G,literature_2019_2020,spatial_baseline_residual,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,RF,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.08149154668606617,-0.2839005004989563,129.57736671861818,56.199332013562596,47.421983285084345,True,
G,literature_2019_2020,two_stage_high_pollution,RF,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.1952774070232004,-0.29654558759432503,136.22347057506263,60.32990077478669,52.20985248374465,,125.157
G,literature_2019_2020,direct_global,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.028663783046465108,-0.11797079854501491,126.37300427230653,50.6551048841011,40.69671346025387,,
G,literature_2019_2020,spatial_zone_features,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.0373269309998967,-0.15850986163069813,126.90402942318626,52.70235310429669,43.53243414698134,,
G,literature_2019_2020,spatial_baseline_residual,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,ExtraTrees,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.02762489502765697,-0.08622297770264198,126.30917361790304,50.139737825671794,38.79504016789546,True,
G,literature_2019_2020,two_stage_high_pollution,ExtraTrees,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.09128415152146974,-0.24082240306625358,130.16268821235644,56.88927211052484,49.66453599193763,,125.157
G,literature_2019_2020,direct_global,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.24068917383456645,-0.4957323144953709,138.7870937710722,65.68407469422125,58.77943396472607,,
G,literature_2019_2020,spatial_zone_features,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2577048495375558,-0.4951296822223954,139.73556429653058,65.73959295910889,59.018817063383366,,
G,literature_2019_2020,spatial_baseline_residual,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,HistGBR,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,HistGBR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.2796590490941797,-0.4788618523616772,140.94988354999097,66.51963744202867,59.75481366149158,True,
G,literature_2019_2020,direct_global,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.03128166591232162,-0.008874109485266235,126.5337076577971,46.55217943484688,33.55552318061555,,
G,literature_2019_2020,spatial_zone_features,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.05381113056553377,-0.0815334944676418,127.90837338105172,47.53322088718401,35.031974204643866,,
G,literature_2019_2020,spatial_baseline_residual,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,ElasticNet,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,ElasticNet,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.011795455083160045,0.029264670503400314,125.33257066452816,46.179842528428836,33.55795550704493,True,
G,literature_2019_2020,direct_global,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.024756031489833186,-0.009909366906044603,126.13273908200094,46.82568951567885,34.3764781197083,,
G,literature_2019_2020,spatial_zone_features,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.06133706653865989,-0.11395747987333849,128.36429836690047,48.51206691231238,36.50716844579287,,
G,literature_2019_2020,spatial_baseline_residual,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,PLSR,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,PLSR,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.024756031489833186,-0.009909366906044603,126.13273908200094,46.82568951567885,34.3764781197083,False,
G,literature_2019_2020,direct_global,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.09847072429930415,-0.23730345955680754,130.59057339674297,56.50438309112548,45.9820548899817,,
G,literature_2019_2020,spatial_zone_features,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.10725019190052665,-0.2831425168674706,131.11140382310478,56.7215414086914,46.497577777564146,,
G,literature_2019_2020,spatial_baseline_residual,XGBoost,"failed: [21:55:42] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,XGBoost,"failed: [21:55:42] /__w/xgboost/xgboost/src/data/data.cc:568: Check failed: valid: Label contains NaN, infinity or a value too large.
Stack trace:
  [bt] (0) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x2c1a8c) [0x7fbc932c1a8c]
  [bt] (1) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b06b9) [0x7fbc935b06b9]
  [bt] (2) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(+0x5b1655) [0x7fbc935b1655]
  [bt] (3) /home/kaixin/code/soil/.venv/lib/python3.12/site-packages/xgboost/lib/libxgboost.so(XGDMatrixSetInfoFromInterface+0x10b) [0x7fbc931c9cab]
  [bt] (4) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x650052) [0x7fbdec641052]
  [bt] (5) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64ed61) [0x7fbdec63fd61]
  [bt] (6) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x64e96e) [0x7fbdec63f96e]
  [bt] (7) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bdeac) [0x7fbdec2aeeac]
  [bt] (8) /home/kaixin/.local/share/uv/python/cpython-3.12.10-linux-x86_64-gnu/bin/../lib/libpython3.12.so.1.0(+0x2bda3c) [0x7fbdec2aea3c]

",,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,XGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.045152162389620276,-0.1950866734665988,127.38178989766234,54.98279977966308,45.65790498429876,True,
G,literature_2019_2020,direct_global,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.17593524618307166,-0.47129319206714104,135.1167806961307,63.74030500186788,55.267634413786226,,
G,literature_2019_2020,spatial_zone_features,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.1954692643445617,-0.5433214099051908,136.23440294161298,63.99892332056827,55.637016812073234,,
G,literature_2019_2020,spatial_baseline_residual,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,LightGBM,failed: Input y contains NaN.,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.09561592642643313,-0.3889896326086857,130.42076813000298,60.861040901058686,51.52177285770686,True,
G,literature_2019_2020,two_stage_high_pollution,LightGBM,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.1233945918561492,-0.38207438138059824,132.06378791099254,62.9603186223202,56.723313575134604,,125.157
G,literature_2019_2020,direct_global,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.011846106672083856,-0.007651121824551188,125.33570776816286,49.236102846598115,37.02019725827784,,
G,literature_2019_2020,spatial_zone_features,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.03218260098356507,-0.043425084422043625,126.58896596988053,49.939177253262,37.75042602002539,,
G,literature_2019_2020,spatial_baseline_residual,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
G,literature_2019_2020,spatial_baseline_residual_zone,CatBoost,failed: catboost/libs/metrics/metric.cpp:7032: metric/loss-function RMSE does not allow nan values in target data,,,,,,,,,,,,,
G,literature_2019_2020,temporal_weighted,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,0.024277750319498748,0.025393327084562767,123.07807344282642,49.097739460048224,37.74443022077358,True,
G,literature_2019_2020,two_stage_high_pollution,CatBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.029070843653442813,-0.1855461563571419,126.39800582509865,55.92579399120896,48.30482312916221,,125.157
G,literature_2019_2020,direct_global,NGBoost,ok,815.0,100.0,2000.0,2018.0,2019.0,2020.0,-0.25068309880250883,-0.45365498046928887,139.3449473610273,59.98963216536266,50.93482726983593,,
