protocol,target,method,model,status,n_train,n_test,candidate,base_source,base_method,base_model,calibration,validation_rmse,r2,r2_log1p,rmse,mae,mape
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:LogBiasCorrected,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,LogBiasCorrected,15.54841294835446,0.2856923779675389,0.18500809439508648,16.231928978992116,7.845955507711974,49.690964538359665
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:LogAffine,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,LogAffine,13.197947356004754,0.13124810483194738,0.21578600311878104,17.900920926987062,6.920291907809345,48.046920581026484
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:QuantileMapped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,QuantileMapped,14.902475373239172,0.1396024448429295,0.020610996929466663,17.814641025189953,7.7431559719627145,51.03988484400026
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:RawClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,RawClipped,27.7356012770365,-0.008348377190289247,-0.5752476506459596,19.285583953282753,12.469661764705878,114.14613613689559
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:BiasCorrectedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,BiasCorrectedClipped,23.294125312246635,0.1321853667436811,-1.5312489004452354,17.891262024862524,11.536214117647049,70.60231488468351
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:RatioScaledClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,RatioScaledClipped,14.55287395947027,0.1801997401705846,-0.06636657313406302,17.389276676531388,8.576445940994772,48.403488952234724
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:AffineClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,AffineClipped,13.053489735354015,0.17129047250209728,0.14025003910415668,17.483511261356956,7.455050093746374,59.13497140528639
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:MeanStdMappedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,MeanStdMappedClipped,15.842642533207425,0.283532938297976,0.14979123929410543,16.256446020887292,8.022697803465183,50.135764635172194
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:LogBiasCorrectedClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,LogBiasCorrectedClipped,15.54841294835446,0.2856923779675389,0.18500809439508648,16.231928978992116,7.845955507711974,49.690964538359665
temporal_2022_2026,A,temporal_validation_calibration,causal_history:CausalKNN80Q95:LogAffineClipped,ok,100,34,causal_history::causal_history_direct::CausalKNN80Q95,causal_history,causal_history_direct,CausalKNN80Q95,LogAffineClipped,13.197947356004754,0.13124810483194738,0.21578600311878104,17.900920926987062,6.920291907809345,48.046920581026484
