protocol,target,method,model,status,n_train,n_test,n_features,r2,r2_log1p,rmse,mae,mape
literature_2019_2020,H,causal_history_direct,CausalSameLastElseKNN12IDW,ok,815,100,69,0.4073131695514107,0.45428716039579276,0.27487388260829737,0.10755518848672084,78.11652736486668
literature_2019_2020,H,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,815,100,69,0.18675570113977602,-0.026604661115205097,0.321981820798939,0.16624550000000013,193.3508242399198
literature_2019_2020,H,causal_history_direct,CausalHighGuard,ok,815,100,69,-0.6499356678750139,-1.5365122992803828,0.4586214296672142,0.36175399999999924,446.70263842982774
literature_2019_2020,H,causal_history_ml,ElasticNet,ok,815,100,178,0.40251800102948243,0.4597187016406469,0.27598358445917165,0.09657224696119976,59.53703168703437
literature_2019_2020,H,causal_history_ml,ExtraTrees,ok,815,100,178,0.6031996331293177,0.6165394044440651,0.2249090187438615,0.1017976006037649,88.27303653896911
literature_2019_2020,H,causal_history_ml,HistGBR,ok,815,100,178,0.45847307023594475,0.45914335177551524,0.26274282650745817,0.11510794969319843,91.86937474190816
literature_2019_2020,H,causal_history_ml,XGBoost,ok,815,100,178,0.48796012367568453,0.5068394396454656,0.2554893081570113,0.10782981413018704,82.98352674173286
literature_2019_2020,H,causal_history_ml,LightGBM,ok,815,100,178,0.44314535809785993,0.4408646817473513,0.26643529781669467,0.11532473291571761,94.74008332802364
temporal_2022_2026,A,causal_history_direct,CausalKNN12IDW,ok,938,34,69,0.08030717339048843,0.15502501679085123,18.41827237775382,7.137018193293663,45.951072749307436
temporal_2022_2026,A,causal_history_direct,CausalKNN12Median,ok,938,34,69,0.07351633075081454,-0.07927488385958448,18.486145884267273,7.672044117647058,50.81704149082977
temporal_2022_2026,A,causal_history_direct,CausalKNN30Q90,ok,938,34,69,0.09496357257678101,-0.10956127293002771,18.27092443932838,9.103411764705886,77.25866867978765
temporal_2022_2026,A,causal_history_direct,CausalKNN80Q95,ok,938,34,69,-0.01418760722473178,-0.5768125353090519,19.34134364990765,12.486897058823523,114.2210396315399
temporal_2022_2026,A,causal_history_direct,CausalRecentQ90,ok,938,34,69,-0.1989844295133465,-1.1348115818791857,21.029757429162412,14.382764705882353,147.35559202248098
temporal_2022_2026,A,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,0.06766252444407272,0.12901539637029635,18.544454479479175,7.466282899699832,47.94420051186606
temporal_2022_2026,A,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,0.09108744578653583,-0.1161617305509588,18.310008365324013,9.170764705882355,77.66508993125572
temporal_2022_2026,A,causal_history_direct,CausalHighGuard,ok,938,34,69,-0.3375440608538709,-1.5486269182003172,22.211686765418623,17.75409558823528,173.21818603072882
temporal_2022_2026,A,causal_history_ml,ElasticNet,ok,938,34,178,0.17320707945578873,0.14432599621892916,17.463281967997972,7.587138726698809,56.17128667099853
temporal_2022_2026,A,causal_history_ml,ExtraTrees,ok,938,34,178,0.07469860415222018,0.095941213443684,18.474347157432653,7.582983739840086,50.54016704095468
temporal_2022_2026,A,causal_history_ml,HistGBR,ok,938,34,178,0.14448980322067195,0.1918643535782868,17.76397227966001,7.150052885714935,46.95002186684059
temporal_2022_2026,A,causal_history_ml,XGBoost,ok,938,34,178,0.09116422804546853,0.1748668920125026,18.30923496116685,7.424925575705137,47.143310386910215
temporal_2022_2026,A,causal_history_ml,LightGBM,ok,938,34,178,0.13366384200221182,0.21594452480508475,17.876015068218617,7.3117303127307665,47.68934127016024
temporal_2022_2026,B,causal_history_direct,CausalKNN12IDW,ok,938,34,69,-14.282126274562325,-2.8547187129157305,8.0397490140254,3.0444061889802843,1310.2865578297133
temporal_2022_2026,B,causal_history_direct,CausalKNN12Median,ok,938,34,69,0.13793518742274213,0.22972096088042715,1.909503938372939,0.6953838235294116,189.45971152711164
temporal_2022_2026,B,causal_history_direct,CausalKNN30Q90,ok,938,34,69,-6.047013625270884,-3.215913329184213,5.459503575476281,3.0903502941176484,1223.88642232692
temporal_2022_2026,B,causal_history_direct,CausalKNN80Q95,ok,938,34,69,-5.9493304933115585,-4.78288463810175,5.421532708312076,3.7621183823529356,1853.8383520592345
temporal_2022_2026,B,causal_history_direct,CausalRecentQ90,ok,938,34,69,-0.6814904162867175,-2.657906472926874,2.666845138758089,2.1762294117647065,1453.1920566903514
temporal_2022_2026,B,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,-14.488457462821794,-3.019304690028653,8.093841264948857,3.1363179541116692,1330.7113944269288
temporal_2022_2026,B,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,-6.156516366974073,-3.2867423709364028,5.501757365984773,3.1316444117647073,1233.0628929151553
temporal_2022_2026,B,causal_history_direct,CausalHighGuard,ok,938,34,69,-10.746403807687042,-8.269652606513501,7.048603195377244,5.563249999999998,3109.1301322175555
temporal_2022_2026,B,causal_history_ml,ElasticNet,ok,938,34,178,-0.13957181695923415,-0.33211797728121883,2.1954393760421222,1.097845894911317,494.17047475061463
temporal_2022_2026,B,causal_history_ml,ExtraTrees,ok,938,34,178,0.30781633187463164,0.10690678745356963,1.7110443761289598,0.9200920754012347,391.66858372173544
temporal_2022_2026,B,causal_history_ml,HistGBR,ok,938,34,178,0.1053935509166608,-0.029645526412836354,1.9452105281615188,0.9139313662649015,406.5747808435682
temporal_2022_2026,B,causal_history_ml,XGBoost,ok,938,34,178,0.18870869260589906,0.10008104940138252,1.8524180773168928,0.8980396521056399,375.83008210771015
temporal_2022_2026,B,causal_history_ml,LightGBM,ok,938,34,178,0.12737747236695696,-0.06301203896017227,1.9211612107567748,0.9699551323279176,411.11636165327667
temporal_2022_2026,C,causal_history_direct,CausalKNN12IDW,ok,938,34,69,-0.14724437747372732,-0.6713426308389348,36.438382741062114,27.962171450245712,89.22963460267013
temporal_2022_2026,C,causal_history_direct,CausalKNN12Median,ok,938,34,69,-0.05942890853408356,-0.3917815855646434,35.01604034182889,26.215176470588236,75.32407267619796
temporal_2022_2026,C,causal_history_direct,CausalKNN30Q90,ok,938,34,69,-1.6639669751056694,-2.3247471539073983,55.52589181845975,49.920588235294126,168.10377430536488
temporal_2022_2026,C,causal_history_direct,CausalKNN80Q95,ok,938,34,69,-3.453413869274133,-3.5458707422393845,71.79226461838881,64.32304411764706,226.39466902995676
temporal_2022_2026,C,causal_history_direct,CausalRecentQ90,ok,938,34,69,-1.6943648201765975,-2.610466596635504,55.84178908624742,52.77923529411764,182.59122462189657
temporal_2022_2026,C,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,-0.16557042325648252,-0.7223658133541571,36.72826248778194,28.652024390304106,92.0453608900506
temporal_2022_2026,C,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,-1.6639669751056694,-2.3247471539073983,55.52589181845975,49.920588235294126,168.10377430536488
temporal_2022_2026,C,causal_history_direct,CausalHighGuard,ok,938,34,69,-4.053816786107683,-4.013871480612908,76.47876585693571,70.49535294117644,246.9063014589255
temporal_2022_2026,C,causal_history_ml,ElasticNet,ok,938,34,178,-0.33095136028139827,-0.6303201844058792,39.24751973573114,27.193433396431445,67.8332285992921
temporal_2022_2026,C,causal_history_ml,ExtraTrees,ok,938,34,178,-0.02653767615496161,-0.316353846622182,34.46819736650865,24.24790506958894,70.27637166065618
temporal_2022_2026,C,causal_history_ml,HistGBR,ok,938,34,178,-0.07760990852161398,-0.3756430570338831,35.31521969364601,26.07117503860001,74.65564379932421
temporal_2022_2026,C,causal_history_ml,XGBoost,ok,938,34,178,0.05347408589957903,-0.12787411799856918,33.097666730220524,23.022144016041477,63.43418408820758
temporal_2022_2026,C,causal_history_ml,LightGBM,ok,938,34,178,-0.0923954062417165,-0.36194640652675125,35.55666801849749,25.559689486852992,72.50492089098702
temporal_2022_2026,D,causal_history_direct,CausalKNN12IDW,ok,938,34,69,-0.41235598584775235,-0.1342743635168877,59.89412499382435,28.051676136807572,55.99444916037635
temporal_2022_2026,D,causal_history_direct,CausalKNN12Median,ok,938,34,69,-0.0543038983832278,-0.10685789061793316,51.74817561532682,19.328176470588236,30.787550721861024
temporal_2022_2026,D,causal_history_direct,CausalKNN30Q90,ok,938,34,69,-0.24703449436486813,-0.672588705581046,56.27964774272316,33.57985000000002,84.31667196537342
temporal_2022_2026,D,causal_history_direct,CausalKNN80Q95,ok,938,34,69,-3.0276554121806702,-2.4010307699456916,101.1435728338965,61.546729411764694,162.95409312676603
temporal_2022_2026,D,causal_history_direct,CausalRecentQ90,ok,938,34,69,-0.03377157712357093,-0.77015793039348,51.24180634386685,33.427147058823536,88.55647709807057
temporal_2022_2026,D,causal_history_direct,CausalSameLastElseKNN12IDW,ok,938,34,69,-0.40255123418197014,-0.10607274109654696,59.6858666771098,27.416382024411067,54.44872139255026
temporal_2022_2026,D,causal_history_direct,CausalSameMaxElseKNN30Q90,ok,938,34,69,-0.9704885638562504,-1.0982345416639543,70.74554498248305,43.58061470588237,102.2168714081538
temporal_2022_2026,D,causal_history_direct,CausalHighGuard,ok,938,34,69,-3.520808662694683,-3.8312640433835776,107.1569146077377,78.24988235294114,222.51659652939654
temporal_2022_2026,D,causal_history_ml,ElasticNet,ok,938,34,178,0.038772528532495354,0.071200242986042,49.41117985999976,18.58682452900586,31.589090977222394
temporal_2022_2026,D,causal_history_ml,ExtraTrees,ok,938,34,178,0.22570115659136936,0.4133364655844485,44.347224295841215,15.440506036407442,27.46821617434868
temporal_2022_2026,D,causal_history_ml,HistGBR,ok,938,34,178,0.3437965377677854,0.5234129240120051,40.82548905035798,15.892140621211508,27.934234975218658
temporal_2022_2026,D,causal_history_ml,XGBoost,ok,938,34,178,0.23181167806077407,0.4532029643758192,44.17189056015037,14.954596010544721,25.275326660970276
temporal_2022_2026,D,causal_history_ml,LightGBM,ok,938,34,178,0.26895930359471154,0.38684789953787624,43.090637013446006,17.001700051547594,32.01810055574998
temporal_2022_2026,E,causal_history_direct,CausalKNN12IDW,ok,938,34,69,-0.7285959838602989,0.055717640583260564,31.99422004606361,13.856739846701643,31.110250014505088
temporal_2022_2026,E,causal_history_direct,CausalKNN12Median,ok,938,34,69,-0.0787241407409458,-0.03932249479882999,25.274348907655018,11.436176470588233,25.43065442353447
temporal_2022_2026,E,causal_history_direct,CausalKNN30Q90,ok,938,34,69,0.043998202273758835,-0.03275685692401353,23.79326995524179,13.676997647058824,37.958805983450965
temporal_2022_2026,E,causal_history_direct,CausalKNN80Q95,ok,938,34,69,0.025385025094098013,-0.19200660432960825,24.023778643797403,16.43022647058823,48.862896519516106
temporal_2022_2026,E,causal_history_direct,CausalRecentQ90,ok,938,34,69,-0.009323140577143452,-0.19643687100860974,24.447806118942694,15.56455882352941,45.690660189247915
